moa	dose	assay	avg_precision	no_of_compounds_per_moa	median_replicate_correlation	p_value_percent_matching
bacterial 50s ribosomal subunit inhibitor	3.33 uM	L1000	0.005032377417232327	5	0.022270064445769466	0.463
bacterial 50s ribosomal subunit inhibitor	10 uM	L1000	0.00603753879321688	5	0.04113822219096011	0.315
bacterial 50s ribosomal subunit inhibitor	All	L1000	0.006041209859481889	30	0.028965677833725147	0.072
bacterial antifolate	All	Cell Painting	5.645704827542068e-4	12	-0.025588904476275785	1
bacterial antifolate	All	L1000	0.006842115803023678	12	0.06511615241745232	0
bacterial cell wall synthesis inhibitor	0.04 uM	Cell Painting	0.014979103119011005	14	0.008101778622211226	0.431
bacterial cell wall synthesis inhibitor	0.12 uM	Cell Painting	0.014746657643916623	14	7.836360066157877e-4	0.836
bacterial cell wall synthesis inhibitor	0.37 uM	Cell Painting	0.013592914925790008	14	-0.0012579902178932144	0.867
bacterial cell wall synthesis inhibitor	1.11 uM	Cell Painting	0.01445268730015252	14	0.010413335200641066	0.259
bacterial cell wall synthesis inhibitor	3.33 uM	Cell Painting	0.01336902538519279	14	-5.288581874951482e-4	0.87
bacterial cell wall synthesis inhibitor	10 uM	Cell Painting	0.0158195909925398	14	0.026447421218431865	0.165
bacterial cell wall synthesis inhibitor	All	Cell Painting	0.013647135848722628	84	0.004923956500366866	0.861
bacterial cell wall synthesis inhibitor	0.04 uM	L1000	0.012931804350390378	14	0.018874742089081693	0.725
bacterial cell wall synthesis inhibitor	0.12 uM	L1000	0.015509584200920527	14	0.02122689985874138	0.598
bacterial cell wall synthesis inhibitor	0.37 uM	L1000	0.014926820069613121	14	0.040584903108945476	0.184
bacterial cell wall synthesis inhibitor	1.11 uM	L1000	0.01284077318689619	14	0.043570314134774274	0.057
bacterial cell wall synthesis inhibitor	3.33 uM	L1000	0.01330279983768857	14	0.028431287516784007	0.273
bacterial cell wall synthesis inhibitor	10 uM	L1000	0.015179025957934968	14	0.03633978678294462	0.263
bacterial cell wall synthesis inhibitor	All	L1000	0.013287462410998003	84	0.02562637452544476	0.121
bacterial dna gyrase inhibitor	0.04 uM	Cell Painting	0.011083004912532538	11	0.01103833297440241	0.312
bacterial dna gyrase inhibitor	0.12 uM	Cell Painting	0.012875587503764111	11	0.002880721731251867	0.7
bacterial dna gyrase inhibitor	0.37 uM	Cell Painting	0.012838818550031576	11	0.009629354330941229	0.342
bacterial dna gyrase inhibitor	1.11 uM	Cell Painting	0.01267425287874432	11	0.020449032478093952	0.066
bacterial dna gyrase inhibitor	3.33 uM	Cell Painting	0.012040102622293741	11	0.004686199872204572	0.606
bacterial dna gyrase inhibitor	10 uM	Cell Painting	0.01748711062676019	11	0.04159872374755771	0.032
bacterial dna gyrase inhibitor	All	Cell Painting	0.011165950803804253	66	0.007820924844662923	0.107
bacterial dna gyrase inhibitor	0.04 uM	L1000	0.018200456298777874	11	0.04141624525593326	0.208
bacterial dna gyrase inhibitor	0.12 uM	L1000	0.015334551341017544	11	0.053698094543807334	0.052
bacterial dna gyrase inhibitor	0.37 uM	L1000	0.01860896022884808	11	0.0804900896662264	0.01
bacterial dna gyrase inhibitor	1.11 uM	L1000	0.016455723520652915	11	0.0259133064902528	0.437
bacterial dna gyrase inhibitor	3.33 uM	L1000	0.01330662924674457	11	0.02961806721781904	0.303
bacterial dna gyrase inhibitor	10 uM	L1000	0.011589379597631188	11	0.010146279381059185	0.86
bacterial dna gyrase inhibitor	All	L1000	0.012879698312252406	66	0.03864914412454059	0
bcl inhibitor	0.04 uM	Cell Painting	0.0017914614646217077	3	-0.025009036479412442	0.87
bcl inhibitor	0.12 uM	Cell Painting	0.0025103301089880988	3	0.013295509986185729	0.375
bcl inhibitor	0.37 uM	Cell Painting	0.0033241513281474615	3	0.026211357938863162	0.232
bcl inhibitor	1.11 uM	Cell Painting	0.013009908790309523	3	0.11745734653950354	0.001
bcl inhibitor	3.33 uM	Cell Painting	0.017020714266548605	3	0.15299246944170816	0.002
bcl inhibitor	10 uM	Cell Painting	0.020556147304276493	3	0.1814500466252116	0.005
bcl inhibitor	All	Cell Painting	0.003273429361541727	18	0.04127932434523951	0
bcl inhibitor	0.04 uM	L1000	0.0017968833629678448	3	0.05338847346204089	0.257
bcl inhibitor	0.12 uM	L1000	0.001923889844410134	3	-0.002329774881619798	0.586
bcl inhibitor	0.37 uM	L1000	0.002237892424311183	3	-0.00268827121634396	0.637
bcl inhibitor	1.11 uM	L1000	0.0018156457528300523	3	-0.04249577966978584	0.836
bcl inhibitor	3.33 uM	L1000	0.008101684264011559	3	-0.022164481110014622	0.724
bcl inhibitor	10 uM	L1000	0.0862423542835914	3	0.2097225369285996	0.007
bcl inhibitor	All	L1000	0.00380597437054162	18	-4.5385249977135785e-4	1
bcr-abl kinase inhibitor	All	Cell Painting	0.0016017409610305524	12	0.02500419098261114	0
bcr-abl kinase inhibitor	All	L1000	6.48342395086046e-4	12	-0.05763149260628312	1
benzodiazepine receptor agonist	0.04 uM	Cell Painting	0.029436858150936704	7	0.03129204446054435	0.047
benzodiazepine receptor agonist	0.12 uM	Cell Painting	0.05844092467554321	7	0.003899358079700978	0.617
benzodiazepine receptor agonist	0.37 uM	Cell Painting	0.0037870878000462118	7	0.0014631942959892705	0.634
benzodiazepine receptor agonist	1.11 uM	Cell Painting	0.002201117170137752	7	0.0014760343966340132	0.66
benzodiazepine receptor agonist	3.33 uM	Cell Painting	0.009371976266038364	7	0.004733828658195865	0.561
benzodiazepine receptor agonist	10 uM	Cell Painting	0.0017363537439531564	7	-0.006662438311491911	0.943
benzodiazepine receptor agonist	All	Cell Painting	0.006615212592594819	18	0.005594426075109306	0.523
benzodiazepine receptor agonist	0.04 uM	L1000	0.0070965236887290525	7	0.04971988127303205	0.199
benzodiazepine receptor agonist	0.12 uM	L1000	0.007847017247126794	7	0.0451692983681407	0.2
benzodiazepine receptor agonist	0.37 uM	L1000	0.00705375961621197	7	0.01324778684726673	0.706
benzodiazepine receptor agonist	1.11 uM	L1000	0.0073834091216887585	7	0.038756934791088986	0.278
benzodiazepine receptor agonist	3.33 uM	L1000	0.0084841173273451	7	0.024540690653782893	0.421
benzodiazepine receptor agonist	10 uM	L1000	0.00977957724296316	7	0.06598095506490761	0.092
benzodiazepine receptor agonist	All	L1000	0.0070118888142628585	42	0.035486715277622746	0
benzodiazepine receptor antagonist	0.04 uM	Cell Painting	0.006136756767083553	3	0.04068250297604291	0.122
benzodiazepine receptor antagonist	0.12 uM	Cell Painting	0.0032315794335186555	3	0.008617892807301361	0.449
benzodiazepine receptor antagonist	0.37 uM	Cell Painting	0.002647543088719559	3	-0.02433059780569421	0.867
benzodiazepine receptor antagonist	1.11 uM	Cell Painting	0.0030196248982433333	3	0.014677378017245985	0.366
benzodiazepine receptor antagonist	3.33 uM	Cell Painting	0.001932957837495667	3	-0.01472185194651241	0.748
benzodiazepine receptor antagonist	10 uM	Cell Painting	0.002461446581911308	3	-0.0016056396508218585	0.687
benzodiazepine receptor antagonist	All	Cell Painting	0.001956307541697669	18	0.008137282522854315	0.214
benzodiazepine receptor antagonist	0.04 uM	L1000	0.0023099700987278564	3	0.029630119042613687	0.4
benzodiazepine receptor antagonist	0.12 uM	L1000	0.0042238969803951275	3	0.025944871439543254	0.406
benzodiazepine receptor antagonist	0.37 uM	L1000	0.0035739357087671694	3	0.07865705918916738	0.166
benzodiazepine receptor antagonist	1.11 uM	L1000	0.0036326274477543326	3	0.04459093429062226	0.302
benzodiazepine receptor antagonist	3.33 uM	L1000	0.005181554773057385	3	0.026329841107144522	0.39
benzodiazepine receptor antagonist	10 uM	L1000	0.002319222695674577	3	-0.015954181195279093	0.719
benzodiazepine receptor antagonist	All	L1000	0.0020200317527772934	18	0.029262830591180643	0.146
beta lactamase inhibitor	All	Cell Painting	0.0017234267894163846	12	0.010197301028775458	0.153
beta lactamase inhibitor	All	L1000	7.673262875220777e-4	12	-0.05428559415707274	1
beta-secretase inhibitor	All	Cell Painting	9.43509421390252e-4	12	-0.0053468711632740935	0.999
beta-secretase inhibitor	All	L1000	0.001209144249861706	12	0.08857795801302018	0
bruton's tyrosine kinase (btk) inhibitor	All	Cell Painting	0.0010096651492163774	12	0.003708783569480708	0.736
bruton's tyrosine kinase (btk) inhibitor	All	L1000	0.0010357893940057127	12	0.04525598528337439	0.007
c-met inhibitor	All	Cell Painting	8.819041281008363e-4	12	-0.012273077034636808	1
c-met inhibitor	All	L1000	0.0013305485194948813	12	0.08852044886073551	0
calcineurin inhibitor	0.04 uM	Cell Painting	0.0034978080015866356	3	0.02680199106869802	0.234
calcineurin inhibitor	0.12 uM	Cell Painting	0.003938951871046951	3	0.009993185335041385	0.426
calcineurin inhibitor	0.37 uM	Cell Painting	0.02161116338566939	3	0.057217703347233084	0.045
calcineurin inhibitor	1.11 uM	Cell Painting	0.03849359264005166	3	0.10379610582659379	0.006
calcineurin inhibitor	3.33 uM	Cell Painting	0.14816196409910445	3	0.14888710965696814	0.003
calcineurin inhibitor	10 uM	Cell Painting	0.10842611156137581	3	0.24558281810090285	0.002
calcineurin inhibitor	All	Cell Painting	0.011139291475503924	18	0.07034419167788793	0
calcineurin inhibitor	0.04 uM	L1000	0.0040139679774804675	3	0.043873505981589817	0.307
calcineurin inhibitor	0.12 uM	L1000	0.0037779559281128257	3	0.007618694808803092	0.519
calcineurin inhibitor	0.37 uM	L1000	0.006847380905199816	3	0.11719200654902422	0.079
calcineurin inhibitor	1.11 uM	L1000	0.011083942690474465	3	-0.03140275685947613	0.782
calcineurin inhibitor	3.33 uM	L1000	0.003989077565190485	3	0.037537103110796104	0.314
calcineurin inhibitor	10 uM	L1000	0.008628445091100693	3	0.19111757136250068	0.011
calcineurin inhibitor	All	L1000	0.0029260910008441906	18	0.04379852037407549	0.002
calcitonin antagonist	0.04 uM	Cell Painting	0.003055348520065129	3	0.03451345561258935	0.166
calcitonin antagonist	0.12 uM	Cell Painting	0.003040861087674304	3	0.012761190093189927	0.385
calcitonin antagonist	0.37 uM	Cell Painting	0.0022701777836556174	3	-0.005134432884528613	0.642
calcitonin antagonist	1.11 uM	Cell Painting	0.0023524311784798736	3	-0.061623914309346134	0.983
calcitonin antagonist	3.33 uM	Cell Painting	0.0017553979319942592	3	-0.01498437562104991	0.753
calcitonin antagonist	10 uM	Cell Painting	0.008106392626672912	3	0.0934762076291658	0.061
calcitonin antagonist	All	Cell Painting	0.0017700927872539057	18	0.006043054861927124	0.451
calcitonin antagonist	0.04 uM	L1000	0.013071741880624346	3	0.11285356659501697	0.064
calcitonin antagonist	0.12 uM	L1000	0.0043782036990865515	3	-0.0287980821910363	0.763
calcitonin antagonist	0.37 uM	L1000	0.0025704371292052876	3	0.06527484561529596	0.216
calcitonin antagonist	1.11 uM	L1000	0.005604098243885259	3	0.06647813266167095	0.194
calcitonin antagonist	3.33 uM	L1000	0.004476398760456301	3	0.0793589159051098	0.138
calcitonin antagonist	10 uM	L1000	0.003143171820945534	3	0.0678084168944376	0.201
calcitonin antagonist	All	L1000	0.002639025674922078	18	0.04889263632531031	0
calcium channel activator	All	Cell Painting	0.0011574736208536443	12	-0.022324305688267262	1
calcium channel activator	All	L1000	0.002725701955023852	12	0.08138692624901453	0
calcium channel blocker	0.04 uM	Cell Painting	0.013540886769027665	15	-5.641048459745336e-4	0.904
calcium channel blocker	0.12 uM	Cell Painting	0.012711772284994816	15	-0.003119600673337827	0.967
calcium channel blocker	0.37 uM	Cell Painting	0.016200628395850847	15	0.016355981798261397	0.058
calcium channel blocker	1.11 uM	Cell Painting	0.017638662596335196	15	0.014952917101996446	0.1
calcium channel blocker	3.33 uM	Cell Painting	0.020400172735299676	15	0.023505009428523575	0.006
calcium channel blocker	10 uM	Cell Painting	0.023508269715626504	15	0.03409558425633424	0.051
calcium channel blocker	All	Cell Painting	0.01507204469029617	90	0.006407247717123006	0.43
calcium channel blocker	0.04 uM	L1000	0.018478046895977398	15	0.037350027101995545	0.218
calcium channel blocker	0.12 uM	L1000	0.014059622138040882	15	0.00879050100623971	0.891
calcium channel blocker	0.37 uM	L1000	0.014544925560278345	15	0.004864839856345625	0.957
calcium channel blocker	1.11 uM	L1000	0.01621077659248514	15	0.02265287871244174	0.509
calcium channel blocker	3.33 uM	L1000	0.016694362844528556	15	0.02926712275507572	0.268
calcium channel blocker	10 uM	L1000	0.021681662180500723	15	0.045194278192266145	0.096
calcium channel blocker	All	L1000	0.015734709375285958	90	0.023650807086861264	0.336
calmodulin antagonist	All	Cell Painting	8.278886464812002e-4	12	-0.020437699214259877	1
calmodulin antagonist	All	L1000	6.399309752893837e-4	12	-0.03784847654967165	1
cannabinoid receptor agonist	0.04 uM	Cell Painting	0.002866637388102375	3	0.00494214238960245	0.509
cannabinoid receptor agonist	0.12 uM	Cell Painting	0.002724343809868421	3	0.0026348997515119052	0.549
cannabinoid receptor agonist	0.37 uM	Cell Painting	0.004935525569671792	3	0.03589192572751055	0.155
cannabinoid receptor agonist	1.11 uM	Cell Painting	0.0112778367770142	3	0.029442810487356575	0.198
cannabinoid receptor agonist	3.33 uM	Cell Painting	0.0021925244150982656	3	-0.015451549372917475	0.756
cannabinoid receptor agonist	10 uM	Cell Painting	0.001993199711516293	3	-0.024013931759099435	0.882
cannabinoid receptor agonist	All	Cell Painting	0.0023248132304434545	18	0.014697638931606364	0.006
cannabinoid receptor agonist	0.04 uM	L1000	0.02153149509954839	3	-0.09476375191215983	0.94
cannabinoid receptor agonist	0.12 uM	L1000	0.00257875196369344	3	-0.11862502897494764	0.97
cannabinoid receptor agonist	0.37 uM	L1000	0.02204917395225879	3	-0.16740047626136292	0.996
cannabinoid receptor agonist	1.11 uM	L1000	0.0019215896549936247	3	-0.10310386278685564	0.964
cannabinoid receptor agonist	3.33 uM	L1000	0.007761050544865773	3	0.06895893893862332	0.173
cannabinoid receptor agonist	10 uM	L1000	0.22346073834213392	3	-0.18873097300703248	0.999
cannabinoid receptor agonist	All	L1000	0.011267317568886832	18	-0.03297518558811878	1
cannabinoid receptor antagonist	All	Cell Painting	7.46672221886378e-4	12	-0.0019004982547389808	0.993
cannabinoid receptor antagonist	All	L1000	0.004812189451931915	12	0.04850486469325341	0.002
cannabinoid receptor inverse agonist	All	Cell Painting	7.881320288291229e-4	12	0.00890931380794348	0.237
cannabinoid receptor inverse agonist	All	L1000	7.773238066811343e-4	12	-0.00655396219746039	1
carbonic anhydrase inhibitor	0.04 uM	Cell Painting	0.004701122072650027	5	0.018438412485437802	0.247
carbonic anhydrase inhibitor	0.12 uM	Cell Painting	0.005347549128207446	5	0.014596549338035518	0.367
carbonic anhydrase inhibitor	0.37 uM	Cell Painting	0.004939584419253493	5	8.972066881806594e-4	0.65
carbonic anhydrase inhibitor	1.11 uM	Cell Painting	0.005056308194269114	5	0.017522313180193122	0.273
carbonic anhydrase inhibitor	3.33 uM	Cell Painting	0.005660246423813338	5	0.011184119802905932	0.38
carbonic anhydrase inhibitor	10 uM	Cell Painting	0.004611054825282465	5	0.009036682943391347	0.603
carbonic anhydrase inhibitor	All	Cell Painting	0.003914749431024478	30	0.007673651007727772	0.209
carbonic anhydrase inhibitor	0.04 uM	L1000	0.00493869966345214	5	0.042010282343125316	0.305
carbonic anhydrase inhibitor	0.12 uM	L1000	0.005129009913870647	5	0.0022608145550512358	0.724
carbonic anhydrase inhibitor	0.37 uM	L1000	0.003956656939444796	5	-0.011617751496939487	0.826
carbonic anhydrase inhibitor	1.11 uM	L1000	0.005871073941789702	5	-0.04471470890846327	0.97
carbonic anhydrase inhibitor	3.33 uM	L1000	0.005116891595775272	5	0.027666639123658313	0.401
carbonic anhydrase inhibitor	10 uM	L1000	0.004627975942778272	5	0.019831784316697958	0.543
carbonic anhydrase inhibitor	All	L1000	0.004077788999132883	30	0.00876473506444572	1
carnitine palmitoyltransferase inhibitor	All	Cell Painting	0.007625795304769244	12	0.11196501396541422	0
carnitine palmitoyltransferase inhibitor	All	L1000	0.0024770120274946296	12	0.09627119088546565	0
cathepsin inhibitor	All	Cell Painting	0.0016122483551954294	12	0.03134462044341246	0
cathepsin inhibitor	All	L1000	0.0065247374464830815	12	0.031911492021503625	0.106
cc chemokine receptor antagonist	0.04 uM	Cell Painting	0.006483449347569736	7	3.7888178986534746e-4	0.701
cc chemokine receptor antagonist	0.12 uM	Cell Painting	0.005895777655297785	7	-0.006995494884513481	0.912
cc chemokine receptor antagonist	0.37 uM	Cell Painting	0.007667918016258298	7	0.01795213974186261	0.174
cc chemokine receptor antagonist	1.11 uM	Cell Painting	0.009723357456991684	7	0.03176031503298254	0.02
cc chemokine receptor antagonist	3.33 uM	Cell Painting	0.005353808381175892	7	-0.001241706872301198	0.744
cc chemokine receptor antagonist	10 uM	Cell Painting	0.007829870985752926	7	0.039382255211086875	0.12
cc chemokine receptor antagonist	All	Cell Painting	0.0062492638813711485	42	0.007936338677304968	0.145
cc chemokine receptor antagonist	0.04 uM	L1000	0.012455782514814513	7	0.0353250036195248	0.375
cc chemokine receptor antagonist	0.12 uM	L1000	0.006851143466520456	7	0.029103631015149133	0.414
cc chemokine receptor antagonist	0.37 uM	L1000	0.007812129787090682	7	0.011877482421851854	0.726
cc chemokine receptor antagonist	1.11 uM	L1000	0.005420419253585042	7	0.005077551966595147	0.778
cc chemokine receptor antagonist	3.33 uM	L1000	0.007280882554610909	7	0.03381347885565456	0.288
cc chemokine receptor antagonist	10 uM	L1000	0.0056288763912686925	7	0.014508987976259333	0.658
cc chemokine receptor antagonist	All	L1000	0.00609060022050226	42	0.015314616597739888	0.988
cck receptor antagonist	0.04 uM	Cell Painting	0.005444607127442181	4	0.015832766196091173	0.344
cck receptor antagonist	0.12 uM	Cell Painting	0.003279954434420592	4	-0.014075143003676814	0.859
cck receptor antagonist	0.37 uM	Cell Painting	0.0036775247671393357	4	-0.0013694321930797066	0.658
cck receptor antagonist	1.11 uM	Cell Painting	0.004080205592299482	4	0.0083402504570786	0.455
cck receptor antagonist	3.33 uM	Cell Painting	0.0028719631232436765	4	-0.024375456015390057	0.947
cck receptor antagonist	10 uM	Cell Painting	0.0026836344272794504	4	0.003661881304248489	0.674
cck receptor antagonist	All	Cell Painting	0.0029606941453194664	24	1.9158939192050924e-4	0.998
cck receptor antagonist	0.04 uM	L1000	0.0033019033858373457	4	-0.017906961248914402	0.844
cck receptor antagonist	0.12 uM	L1000	0.0026734634370405817	4	-0.010582388629420764	0.774
cck receptor antagonist	0.37 uM	L1000	0.0032119190658079087	4	0.041580626912347526	0.344
