compound	no_of_replicates	dose	p_value	matching_score	assay	normalization	category
hydrocortisone	2	1.11 uM	0.0	0.6865064826612123	Cell Painting	spherized	subsampled
hydroxyurea	3	1.11 uM	0.028	0.0583729090001359	Cell Painting	spherized	subsampled
hymecromone	2	1.11 uM	0.364	0.0180251682606074	Cell Painting	spherized	subsampled
hypericin	3	1.11 uM	0.118	0.0389809715205736	Cell Painting	spherized	subsampled
i-bet-762	2	1.11 uM	0.0	0.5044916468163656	Cell Painting	spherized	subsampled
ib-meca	3	1.11 uM	0.28	0.0200966156223607	Cell Painting	spherized	subsampled
ibrutinib	3	1.11 uM	0.0	0.2364306392468317	Cell Painting	spherized	subsampled
ibudilast	3	1.11 uM	0.594	-0.0027671506884028	Cell Painting	spherized	subsampled
ibuprofen	3	1.11 uM	0.015	0.0706128511696989	Cell Painting	spherized	subsampled
ibutamoren	3	1.11 uM	0.023	0.0616351553615775	Cell Painting	spherized	subsampled
ici-162846	3	1.11 uM	0.094	0.0427665802908109	Cell Painting	spherized	subsampled
ici-185,282	3	1.11 uM	0.754	-0.0164157256914257	Cell Painting	spherized	subsampled
ici-192605	3	1.11 uM	0.5	0.004130047010392	Cell Painting	spherized	subsampled
idalopirdine	3	1.11 uM	0.018	0.0656015603558044	Cell Painting	spherized	subsampled
idelalisib	3	1.11 uM	0.0	0.2745947366653987	Cell Painting	spherized	subsampled
idoxuridin	3	1.11 uM	0.0	0.1854485994226795	Cell Painting	spherized	subsampled
ifosfamide	3	1.11 uM	0.169	0.0314520976860953	Cell Painting	spherized	subsampled
iguratimod	2	1.11 uM	0.014	0.1264009260328252	Cell Painting	spherized	subsampled
ilomastat	3	1.11 uM	0.002	0.1047496385723061	Cell Painting	spherized	subsampled
imatinib	3	1.11 uM	0.004	0.0910536039085141	Cell Painting	spherized	subsampled
imexon	3	1.11 uM	0.125	0.0375403599065309	Cell Painting	spherized	subsampled
imiloxan	3	1.11 uM	0.0	0.1703319589120863	Cell Painting	spherized	subsampled
imipramine	2	1.11 uM	0.839	-0.0369868365955244	Cell Painting	spherized	subsampled
imiquimod	2	1.11 uM	0.057	0.0749896778755031	Cell Painting	spherized	subsampled
indacaterol	3	1.11 uM	0.015	0.0692184878599777	Cell Painting	spherized	subsampled
indapamide	3	1.11 uM	0.556	0.0002432554951724	Cell Painting	spherized	subsampled
indibulin	3	1.11 uM	0.0	0.6619307336318316	Cell Painting	spherized	subsampled
indinavir	3	1.11 uM	0.445	0.008107830254946	Cell Painting	spherized	subsampled
indiplon	3	1.11 uM	0.024	0.0614874102330964	Cell Painting	spherized	subsampled
indirubin	2	1.11 uM	0.015	0.12141515106965	Cell Painting	spherized	subsampled
indobufen	3	1.11 uM	0.004	0.0929843900913732	Cell Painting	spherized	subsampled
indole	4	1.11 uM	0.001	0.1348187615539306	Cell Painting	spherized	subsampled
indoprofen	2	1.11 uM	0.092	0.0619210490997548	Cell Painting	spherized	subsampled
indoramin	2	1.11 uM	0.898	-0.0494181797719438	Cell Painting	spherized	subsampled
ingenol-mebutate	3	1.11 uM	0.0	0.7175683396116385	Cell Painting	spherized	subsampled
iniparib	3	1.11 uM	0.015	0.0686525446633704	Cell Painting	spherized	subsampled
inosine	3	1.11 uM	0.1	0.0421299574477811	Cell Painting	spherized	subsampled
inositol	3	1.11 uM	0.203	0.0277185979845655	Cell Painting	spherized	subsampled
iowh032	3	1.11 uM	0.042	0.0509766784633262	Cell Painting	spherized	subsampled
ipratropium	2	1.11 uM	0.564	-0.0028355945685545	Cell Painting	spherized	subsampled
ipriflavone	3	1.11 uM	0.021	0.062773388302084	Cell Painting	spherized	subsampled
irinotecan	3	1.11 uM	0.0	0.1996660045800512	Cell Painting	spherized	subsampled
isbufylline	3	1.11 uM	0.408	0.0103684587885916	Cell Painting	spherized	subsampled
isoconazole	3	1.11 uM	0.453	0.0074265197781003	Cell Painting	spherized	subsampled
isofloxythepin	3	1.11 uM	0.0	0.5692538291032803	Cell Painting	spherized	subsampled
isosorbide	3	1.11 uM	0.02	0.0633710424328117	Cell Painting	spherized	subsampled
isradipine	2	1.11 uM	0.289	0.0268198763285418	Cell Painting	spherized	subsampled
istaroxime	2	1.11 uM	0.229	0.0342249334332643	Cell Painting	spherized	subsampled
itopride	3	1.11 uM	0.017	0.067789710593898	Cell Painting	spherized	subsampled
ivabradine	3	1.11 uM	0.451	0.0076783419489318	Cell Painting	spherized	subsampled
ivacaftor	3	1.11 uM	0.106	0.0408914880620037	Cell Painting	spherized	subsampled
ivermectin	3	1.11 uM	0.0	0.3682764628415956	Cell Painting	spherized	subsampled
ixabepilone	3	1.11 uM	0.0	0.2912443138106588	Cell Painting	spherized	subsampled
josamycin	3	1.11 uM	0.1	0.0419672439236121	Cell Painting	spherized	subsampled
kakonein	3	1.11 uM	0.0	0.3010458061969114	Cell Painting	spherized	subsampled
kbg	4	1.11 uM	0.003	0.0861839619700416	Cell Painting	spherized	subsampled
kd-023	3	1.11 uM	0.0	0.1702078512779762	Cell Painting	spherized	subsampled
kd025	3	1.11 uM	0.206	0.0270834954596156	Cell Painting	spherized	subsampled
ketoconazole	3	1.11 uM	0.0	0.197260282284183	Cell Painting	spherized	subsampled
ketoprofen	3	1.11 uM	0.153	0.0331224444424008	Cell Painting	spherized	subsampled
ketorolac	2	1.11 uM	0.025	0.1008490830256585	Cell Painting	spherized	subsampled
ketotifen	3	1.11 uM	0.667	-0.0083631549669445	Cell Painting	spherized	subsampled
kpt-330	3	1.11 uM	0.0	0.9236007375581378	Cell Painting	spherized	subsampled
kw-2449	3	1.11 uM	0.0	0.2498776578209386	Cell Painting	spherized	subsampled
kw-2478	2	1.11 uM	0.003	0.4131793896683244	Cell Painting	spherized	subsampled
kx2-391	3	1.11 uM	0.0	0.7084520066452001	Cell Painting	spherized	subsampled
l-citrulline	3	1.11 uM	0.0	0.2427761639798805	Cell Painting	spherized	subsampled
l-ergothioneine	2	1.11 uM	0.343	0.019907072463005	Cell Painting	spherized	subsampled
l-name	3	1.11 uM	0.002	0.1130660633605849	Cell Painting	spherized	subsampled
labetalol	3	1.11 uM	0.2	0.028180977444214	Cell Painting	spherized	subsampled
lacitol	3	1.11 uM	0.125	0.0376000505156916	Cell Painting	spherized	subsampled
lacosamide	3	1.11 uM	0.055	0.0481482382339296	Cell Painting	spherized	subsampled
lafutidine	3	1.11 uM	0.171	0.0311985623391144	Cell Painting	spherized	subsampled
lamivudine	4	1.11 uM	0.217	0.0201356695998644	Cell Painting	spherized	subsampled
lamotrigine	2	1.11 uM	0.779	-0.0291120360859155	Cell Painting	spherized	subsampled
lapatinib	3	1.11 uM	0.0	0.2102859334455823	Cell Painting	spherized	subsampled
lasalocid	3	1.11 uM	0.004	0.094260415027946	Cell Painting	spherized	subsampled
latanoprost	3	1.11 uM	0.004	0.0935895309993726	Cell Painting	spherized	subsampled
lcl-161	3	1.11 uM	0.0	0.2534291166703656	Cell Painting	spherized	subsampled
ledipasvir	3	1.11 uM	0.206	0.0272536581393981	Cell Painting	spherized	subsampled
leflunomide	2	1.11 uM	0.003	0.3844078268446443	Cell Painting	spherized	subsampled
lenalidomide	2	1.11 uM	0.009	0.1902779693753553	Cell Painting	spherized	subsampled
lenvatinib	2	1.11 uM	0.913	-0.0527097748322718	Cell Painting	spherized	subsampled
lerisetron	3	1.11 uM	0.267	0.0215123098694713	Cell Painting	spherized	subsampled
lersivirine	4	1.11 uM	0.0	0.6021864744500305	Cell Painting	spherized	subsampled
lestaurtinib	2	1.11 uM	0.0	0.8401146938035752	Cell Painting	spherized	subsampled
letermovir	2	1.11 uM	0.386	0.0153779047266243	Cell Painting	spherized	subsampled
levalbuterol	3	1.11 uM	0.485	0.0054293083902162	Cell Painting	spherized	subsampled
levamisole	3	1.11 uM	0.531	0.0018698721571765	Cell Painting	spherized	subsampled
levcromakalim	2	1.11 uM	0.546	-0.0012724405985837	Cell Painting	spherized	subsampled
levetiracetam	3	1.11 uM	0.0	0.6519710811457106	Cell Painting	spherized	subsampled
levobunolol	3	1.11 uM	0.002	0.1010374170543502	Cell Painting	spherized	subsampled
levocabastine	3	1.11 uM	0.004	0.0930181947808719	Cell Painting	spherized	subsampled
levocetirizine	3	1.11 uM	0.606	-0.0044971777646875	Cell Painting	spherized	subsampled
levofloxacin	3	1.11 uM	0.062	0.0468661982141444	Cell Painting	spherized	subsampled
levomequitazine	3	1.11 uM	0.009	0.0794449461614773	Cell Painting	spherized	subsampled
levonorgestrel	3	1.11 uM	0.017	0.0667637174024872	Cell Painting	spherized	subsampled
levosimendan	4	1.11 uM	0.359	0.0115895612591756	Cell Painting	spherized	subsampled
levothyroxine	3	1.11 uM	0.208	0.0267703116602552	Cell Painting	spherized	subsampled
lgx818	2	1.11 uM	0.004	0.2418100472155515	Cell Painting	spherized	subsampled
licochalcone-a	2	1.11 uM	0.03	0.0929971480980943	Cell Painting	spherized	subsampled
lidamidine	3	1.11 uM	0.015	0.0718803710423229	Cell Painting	spherized	subsampled
lidocaine	3	1.11 uM	0.267	0.0215182408793561	Cell Painting	spherized	subsampled
lidoflazine	3	1.11 uM	0.361	0.0132964421314201	Cell Painting	spherized	subsampled
linezolid	2	1.11 uM	0.0	0.5588296468912497	Cell Painting	spherized	subsampled
linifanib	3	1.11 uM	0.001	0.1444572138279689	Cell Painting	spherized	subsampled
linopirdine	3	1.11 uM	0.236	0.0239972473895555	Cell Painting	spherized	subsampled
linsidomine	3	1.11 uM	0.0	0.4720644577922044	Cell Painting	spherized	subsampled
linsitinib	3	1.11 uM	0.0	0.2980997396368588	Cell Painting	spherized	subsampled
liranaftate	3	1.11 uM	0.002	0.1057340097299999	Cell Painting	spherized	subsampled
lisinopril	3	1.11 uM	0.975	-0.0539242945435901	Cell Painting	spherized	subsampled
lisofylline	3	1.11 uM	0.037	0.0549936988459922	Cell Painting	spherized	subsampled
lobenzarit	3	1.11 uM	0.024	0.0611153483105203	Cell Painting	spherized	subsampled
lodoxamide	3	1.11 uM	0.337	0.0150279721885441	Cell Painting	spherized	subsampled
lofexidine	3	1.11 uM	0.135	0.0362507833348563	Cell Painting	spherized	subsampled
lomeguatrib	3	1.11 uM	0.002	0.1009239026753387	Cell Painting	spherized	subsampled
lomerizine	3	1.11 uM	0.125	0.0380141074707612	Cell Painting	spherized	subsampled
lomitapide	3	1.11 uM	0.0	0.2131230610458026	Cell Painting	spherized	subsampled
lonafarnib	2	1.11 uM	0.0	0.4686995035277255	Cell Painting	spherized	subsampled
lonidamine	2	1.11 uM	0.334	0.0207289016892636	Cell Painting	spherized	subsampled
loperamide	3	1.11 uM	0.157	0.0327104691154652	Cell Painting	spherized	subsampled
lopinavir	3	1.11 uM	0.0	0.5531595572262898	Cell Painting	spherized	subsampled
loratadine	3	1.11 uM	0.001	0.1401715758587158	Cell Painting	spherized	subsampled
lorazepam	3	1.11 uM	0.002	0.1056583569387827	Cell Painting	spherized	subsampled
lorcaserin	3	1.11 uM	0.445	0.0081759294425139	Cell Painting	spherized	subsampled
lorglumide	3	1.11 uM	0.024	0.0612531445737933	Cell Painting	spherized	subsampled
losmapimod	3	1.11 uM	0.001	0.1460486889764627	Cell Painting	spherized	subsampled
loxoprofen	2	1.11 uM	0.049	0.0775376552886998	Cell Painting	spherized	subsampled
lucitanib	3	1.11 uM	0.002	0.1020423525524872	Cell Painting	spherized	subsampled
luliconazole	3	1.11 uM	0.192	0.0288793297660251	Cell Painting	spherized	subsampled
lupanine	3	1.11 uM	0.485	0.0055207847384264	Cell Painting	spherized	subsampled
lurasidone	2	1.11 uM	0.222	0.0355708531442816	Cell Painting	spherized	subsampled
lx1031	3	1.11 uM	0.021	0.0630977844289555	Cell Painting	spherized	subsampled
ly215490	3	1.11 uM	0.0	0.5112056896776337	Cell Painting	spherized	subsampled
ly2228820	3	1.11 uM	0.0	0.1889166193981463	Cell Painting	spherized	subsampled
ly2334737	3	1.11 uM	0.065	0.0460458972968703	Cell Painting	spherized	subsampled
ly2784544	3	1.11 uM	0.014	0.0726532584601343	Cell Painting	spherized	subsampled
ly2811376	3	1.11 uM	0.724	-0.0131259053097048	Cell Painting	spherized	subsampled
ly2874455	3	1.11 uM	0.0	0.7686968954971714	Cell Painting	spherized	subsampled
ly2886721	3	1.11 uM	0.007	0.0818540363626201	Cell Painting	spherized	subsampled
macitentan	2	1.11 uM	0.049	0.0778347917741976	Cell Painting	spherized	subsampled
malotilate	3	1.11 uM	0.0	0.5004980869459549	Cell Painting	spherized	subsampled
manumycin-a	3	1.11 uM	0.355	0.0139483414661325	Cell Painting	spherized	subsampled
maprotiline	3	1.11 uM	0.002	0.1086549904917493	Cell Painting	spherized	subsampled
maraviroc	3	1.11 uM	0.68	-0.0095281247511667	Cell Painting	spherized	subsampled
maribavir	2	1.11 uM	0.654	-0.0133480547834679	Cell Painting	spherized	subsampled
marimastat	3	1.11 uM	0.013	0.076369710071295	Cell Painting	spherized	subsampled
masitinib	3	1.11 uM	0.147	0.0340336172756668	Cell Painting	spherized	subsampled
masoprocol	2	1.11 uM	0.268	0.0291668588961185	Cell Painting	spherized	subsampled
maxacalcitol	3	1.11 uM	0.357	0.0136225176362227	Cell Painting	spherized	subsampled
mazindol	3	1.11 uM	0.203	0.0276448818704618	Cell Painting	spherized	subsampled
mbx-2982	3	1.11 uM	0.002	0.1251084101015003	Cell Painting	spherized	subsampled
mcpp	2	1.11 uM	0.03	0.0893718669795406	Cell Painting	spherized	subsampled
mebendazole	3	1.11 uM	0.0	0.3500434848838432	Cell Painting	spherized	subsampled
mecamylamine	3	1.11 uM	0.097	0.0423454470483883	Cell Painting	spherized	subsampled
meclofenamic-acid	3	1.11 uM	0.004	0.0915388663859644	Cell Painting	spherized	subsampled
meclozine	3	1.11 uM	0.015	0.0696506504410569	Cell Painting	spherized	subsampled
medroxyprogesterone-acetate	3	1.11 uM	0.0	0.3449187072106172	Cell Painting	spherized	subsampled
medrysone	3	1.11 uM	0.0	0.602134115250475	Cell Painting	spherized	subsampled
meglitinide	3	1.11 uM	0.28	0.0198938247683057	Cell Painting	spherized	subsampled
meisoindigo	3	1.11 uM	0.001	0.1302830032338873	Cell Painting	spherized	subsampled
mek162	3	1.11 uM	0.0	0.3264707125999453	Cell Painting	spherized	subsampled
melatonin	3	1.11 uM	0.814	-0.0212892841149447	Cell Painting	spherized	subsampled
meloxicam	2	1.11 uM	0.229	0.0342041132554458	Cell Painting	spherized	subsampled
melperone	3	1.11 uM	0.315	0.0169903993842517	Cell Painting	spherized	subsampled
menadione	2	1.11 uM	0.004	0.2870867172167769	Cell Painting	spherized	subsampled
mepacrine	3	1.11 uM	0.118	0.0388731554362874	Cell Painting	spherized	subsampled
mepazine	3	1.11 uM	0.142	0.0350467597543053	Cell Painting	spherized	subsampled
mephentermine	3	1.11 uM	0.205	0.0273002695730648	Cell Painting	spherized	subsampled
mepivacaine	4	1.11 uM	0.005	0.0708773821685343	Cell Painting	spherized	subsampled
mepyramine	2	1.11 uM	0.677	-0.016174150488535	Cell Painting	spherized	subsampled
merbarone	3	1.11 uM	0.13	0.0370198299387164	Cell Painting	spherized	subsampled
mericitabine	3	1.11 uM	0.597	-0.0032309011688018	Cell Painting	spherized	subsampled
merimepodib	3	1.11 uM	0.001	0.1617427389650875	Cell Painting	spherized	subsampled
mestranol	3	1.11 uM	0.041	0.0519541606545874	Cell Painting	spherized	subsampled
mesulergine	3	1.11 uM	0.002	0.1193250881965221	Cell Painting	spherized	subsampled
metamizole	2	1.11 uM	0.016	0.1195385469926138	Cell Painting	spherized	subsampled
metatinib	3	1.11 uM	0.002	0.1104931168394376	Cell Painting	spherized	subsampled
metenkephalin	3	1.11 uM	0.029	0.0577067445102002	Cell Painting	spherized	subsampled
metergoline	3	1.11 uM	0.001	0.1556217689171022	Cell Painting	spherized	subsampled
metformin	2	1.11 uM	0.0	0.477902667933043	Cell Painting	spherized	subsampled
methazolamide	3	1.11 uM	0.114	0.039417480966807	Cell Painting	spherized	subsampled
methimazole	3	1.11 uM	0.018	0.0661225697743579	Cell Painting	spherized	subsampled
methiopril	3	1.11 uM	0.448	0.0078156240427843	Cell Painting	spherized	subsampled
methocarbamol	3	1.11 uM	0.002	0.1027181047113312	Cell Painting	spherized	subsampled
methoxsalen	3	1.11 uM	0.611	-0.0047399428806353	Cell Painting	spherized	subsampled
methyldopa	3	1.11 uM	0.0	0.5129424270073151	Cell Painting	spherized	subsampled
methylnaltrexone	3	1.11 uM	0.001	0.1417285478323136	Cell Painting	spherized	subsampled
methylprednisolone	3	1.11 uM	0.0	0.3308218680512051	Cell Painting	spherized	subsampled
metixene	3	1.11 uM	0.021	0.0621986216259363	Cell Painting	spherized	subsampled
metoclopramide	2	1.11 uM	0.126	0.0516984569702239	Cell Painting	spherized	subsampled
metolazone	3	1.11 uM	0.069	0.0453712372278379	Cell Painting	spherized	subsampled
metoprolol	3	1.11 uM	0.856	-0.0260367337977332	Cell Painting	spherized	subsampled
mf-101	3	1.11 uM	0.151	0.0335727831177128	Cell Painting	spherized	subsampled
mianserin	3	1.11 uM	0.004	0.0913123461448683	Cell Painting	spherized	subsampled
mibampator	2	1.11 uM	0.023	0.1057219223123212	Cell Painting	spherized	subsampled
mibefradil	3	1.11 uM	0.267	0.0216371187211316	Cell Painting	spherized	subsampled
miconazole	2	1.11 uM	0.039	0.0832334557001884	Cell Painting	spherized	subsampled
midodrine	3	1.11 uM	0.1	0.0419355786432122	Cell Painting	spherized	subsampled
midostaurin	3	1.11 uM	0.0	0.7573622693631263	Cell Painting	spherized	subsampled
mifobate	3	1.11 uM	0.071	0.0450432618823258	Cell Painting	spherized	subsampled
miglitol	3	1.11 uM	0.363	0.0132426748166718	Cell Painting	spherized	subsampled
milacemide	3	1.11 uM	0.014	0.0728205166639885	Cell Painting	spherized	subsampled
milnacipran	3	1.11 uM	0.068	0.0454330262966679	Cell Painting	spherized	subsampled
milrinone	3	1.11 uM	0.001	0.1456205787666728	Cell Painting	spherized	subsampled
minaprine	3	1.11 uM	0.142	0.0350406499826975	Cell Painting	spherized	subsampled
minoxidil	3	1.11 uM	0.0	0.2462168558306096	Cell Painting	spherized	subsampled
mirodenafil	3	1.11 uM	0.274	0.0204834988844175	Cell Painting	spherized	subsampled
mirtazapine	3	1.11 uM	0.33	0.015607234954298	Cell Painting	spherized	subsampled
mitomycin-c	3	1.11 uM	0.0	0.6266701444517878	Cell Painting	spherized	subsampled
mk-0752	3	1.11 uM	0.005	0.088601668523992	Cell Painting	spherized	subsampled
mk-0773	2	1.11 uM	0.181	0.0426631849535433	Cell Painting	spherized	subsampled
mk-0812	3	1.11 uM	0.596	-0.0030961075081391	Cell Painting	spherized	subsampled
mk-0893	3	1.11 uM	0.018	0.0665723598272359	Cell Painting	spherized	subsampled
mk-2461	3	1.11 uM	0.0	0.1715685447992325	Cell Painting	spherized	subsampled
mk-3207	3	1.11 uM	0.305	0.0180172386408387	Cell Painting	spherized	subsampled
mk-8033	2	1.11 uM	0.44	0.010232501517048	Cell Painting	spherized	subsampled
mk-8245	3	1.11 uM	0.117	0.039100818506152	Cell Painting	spherized	subsampled
mln0128	3	1.11 uM	0.0	0.6561546195925188	Cell Painting	spherized	subsampled
mln2480	2	1.11 uM	0.166	0.0452485080957265	Cell Painting	spherized	subsampled
mln9708	3	1.11 uM	0.0	0.8298666632038222	Cell Painting	spherized	subsampled
moclobemide	3	1.11 uM	0.037	0.0549872921017127	Cell Painting	spherized	subsampled
molindone	3	1.11 uM	0.0	0.5485149469738071	Cell Painting	spherized	subsampled
molsidomine	3	1.11 uM	0.031	0.0572326857177713	Cell Painting	spherized	subsampled
moxidectin	3	1.11 uM	0.0	0.4419316934716763	Cell Painting	spherized	subsampled
moxifloxacin	3	1.11 uM	0.004	0.0942291150706771	Cell Painting	spherized	subsampled
moxisylyte	3	1.11 uM	0.0	0.2918566218497738	Cell Painting	spherized	subsampled
mozavaptan	3	1.11 uM	0.637	-0.0063811602727373	Cell Painting	spherized	subsampled
mycophenolate-mofetil	3	1.11 uM	0.0	0.5188007624367919	Cell Painting	spherized	subsampled
mycophenolic-acid	3	1.11 uM	0.0	0.7728213520698755	Cell Painting	spherized	subsampled
n6022	3	1.11 uM	0.002	0.1208380300966492	Cell Painting	spherized	subsampled
nafamostat	3	1.11 uM	0.558	0.0001475411961641	Cell Painting	spherized	subsampled
naftidrofuryl	3	1.11 uM	0.711	-0.0122074195825666	Cell Painting	spherized	subsampled
naftopidil	4	1.11 uM	0.003	0.0856496299738622	Cell Painting	spherized	subsampled
nalbuphine	2	1.11 uM	0.587	-0.004974504328982	Cell Painting	spherized	subsampled
naphazoline	2	1.11 uM	0.038	0.0855491339830781	Cell Painting	spherized	subsampled
naproxen	2	1.11 uM	0.594	-0.0055506123573985	Cell Painting	spherized	subsampled
naringenin	3	1.11 uM	0.021	0.0628612052962363	Cell Painting	spherized	subsampled
narlaprevir	2	1.11 uM	0.007	0.1981321972441859	Cell Painting	spherized	subsampled
nateglinide	2	1.11 uM	0.127	0.0515982673524217	Cell Painting	spherized	subsampled
navitoclax	3	1.11 uM	0.0	0.3089143497995322	Cell Painting	spherized	subsampled
nebivolol	3	1.11 uM	0.156	0.032867395501133	Cell Painting	spherized	subsampled
nefiracetam	2	1.11 uM	0.115	0.0546284098981981	Cell Painting	spherized	subsampled
